RecordId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,CumulativeIntensity,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,EpEnd,EpEndDate,EpEndPrec,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version,location_key,lat,lon
114,14-Jan,Russia (Soviet Union),Government of Russia (Soviet U,NULL,UPA,1016,NULL,1,Ukraine,1950,1,1,3,12/31/41,5,12/31/46,5,1,12/31/50,5,365,NULL,NULL,NULL,365,1,04/01/14,Russia (Soviet Union),63.125187,103.7539825
115,15-Jan,"France, Thailand",Government of France,NULL,Government of Thailand,800,NULL,1,Northern Cambodia,1946,1,0,2,05/07/46,1,05/07/46,1,1,11/17/46,1,220,NULL,800,NULL,NULL,3,04/01/14,France,46.63728,2.33826232
116,16-Jan,"Albania, United Kingdom",Government of Albania,NULL,Government of United Kingdom,200,NULL,1,Korfu Channel,1946,1,0,2,10/22/46,1,10/22/46,1,1,12/31/46,5,339,NULL,200,NULL,NULL,1,04/01/14,Albania,41.111134,20.02745247
117,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1946,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
118,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1947,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
119,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1948,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
120,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1949,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
121,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1950,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
122,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1951,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
123,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1952,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
124,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1953,2,1,1,11/20/46,1,11/20/46,1,0,NULL,NULL,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
125,17-Jan,Vietnam (North Vietnam),Government of France,NULL,Viet minh,1017,NULL,1,Vietnam,1954,2,1,1,11/20/46,1,11/20/46,1,1,07/20/54,1,220,NULL,NULL,NULL,816,3,04/01/14,Vietnam (North Vietnam),16.94043,106.8164291
126,18-Jan,China,Government of China,NULL,Taiwanese insurgents,1018,NULL,1,Taiwan,1947,2,1,3,02/28/47,1,02/28/47,1,1,03/24/47,1,710,NULL,NULL,NULL,710,3,04/01/14,China,36.553085,103.9754333
127,19-Jan,Hyderabadh,Government of Hyderabad,NULL,CPI,1019,NULL,2,NULL,1947,2,1,3,06/30/47,4,06/30/47,4,0,NULL,NULL,751,NULL,NULL,NULL,751,3,04/01/14,Hyderabadh,17.411409,78.48477936
128,19-Jan,Hyderabadh,Government of Hyderabad,NULL,CPI,1019,NULL,2,NULL,1948,2,1,3,06/30/47,4,06/30/47,4,1,09/18/48,1,751,NULL,NULL,NULL,751,3,04/01/14,Hyderabadh,17.411409,78.48477936
129,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1948,2,1,2,12/31/48,5,12/31/48,5,1,12/31/48,1,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
130,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1964,1,1,2,12/31/48,5,12/31/64,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
131,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1965,2,1,2,12/31/48,5,12/31/64,5,1,12/15/65,1,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
132,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1971,2,1,2,12/31/48,5,12/03/71,1,1,12/17/71,3,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
133,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1984,1,1,2,12/31/48,5,12/31/84,5,1,12/31/84,5,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
134,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1987,1,1,2,12/31/48,5,12/31/87,5,1,12/31/87,5,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
135,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1989,1,1,2,12/31/48,5,12/31/89,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
136,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1990,1,1,2,12/31/48,5,12/31/89,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
137,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1991,1,1,2,12/31/48,5,12/31/89,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
138,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1992,1,1,2,12/31/48,5,12/31/89,5,1,12/31/92,5,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
139,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1996,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
140,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1997,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
141,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1998,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
142,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,1999,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
143,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,2000,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
144,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,2001,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
145,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,2002,1,1,2,12/31/48,5,12/31/96,5,0,NULL,NULL,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
146,20-Jan,"India, Pakistan",Government of India,NULL,Government of Pakistan,770,NULL,1,Kashmir,2003,1,1,2,12/31/48,5,12/31/96,5,1,11/26/03,1,750,NULL,770,NULL,NULL,3,04/01/14,India,23.406012,79.45809174
147,21-Jan,Madagascar (Malagasy),Government of France,NULL,MDRM,1020,NULL,1,Malagasy,1947,2,1,1,03/29/47,1,03/29/47,1,1,12/31/47,5,220,NULL,NULL,NULL,580,4,04/01/14,Madagascar (Malagasy),-19.272394,46.69843292
148,22-Jan,Paraguay,Government of Paraguay,NULL,Opposition coalition (Febreris,1583,NULL,2,NULL,1947,2,1,3,03/07/47,2,03/31/47,4,1,08/21/47,1,150,NULL,NULL,NULL,150,5,04/01/14,Paraguay,-23.24029,-58.3951721
149,22-Jan,Paraguay,Government of Paraguay,NULL,Military faction (forces of Al,1584,NULL,2,NULL,1954,1,1,3,03/07/47,2,05/05/54,1,1,05/05/54,1,150,NULL,NULL,NULL,150,5,04/01/14,Paraguay,-23.24029,-58.3951721
150,22-Jan,Paraguay,Government of Paraguay,NULL,Military faction (forces of An,1585,NULL,2,NULL,1989,1,1,3,03/07/47,2,02/03/89,1,1,02/03/89,1,150,NULL,NULL,NULL,150,5,04/01/14,Paraguay,-23.24029,-58.3951721
151,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1949,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
152,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1950,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
153,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1951,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
154,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1952,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
155,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1953,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
156,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1954,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
157,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1955,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
158,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1956,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
159,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1957,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
160,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1958,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
161,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1959,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
162,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1960,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
163,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1961,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
164,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1962,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
165,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1963,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
166,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1964,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
167,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNUP,1757,NULL,1,Karen,1965,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
168,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1966,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
169,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1967,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
170,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1968,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
171,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1969,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
172,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1970,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
173,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1971,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
174,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1972,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
175,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1973,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
176,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1974,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
177,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"KNU, KNUP",NULL,NULL,1,Karen,1975,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
178,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1976,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
179,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1977,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
180,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1978,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
181,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1979,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
182,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1980,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
183,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1981,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
184,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1982,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
185,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1983,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
186,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1984,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
187,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1985,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
188,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1986,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
189,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1987,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
190,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1988,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
191,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1989,2,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
192,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1990,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
193,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1991,1,1,3,12/31/48,3,01/15/49,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
194,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1992,2,1,3,12/31/48,3,01/15/49,1,1,11/22/92,1,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
195,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1994,1,1,3,12/31/48,3,12/31/94,5,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
196,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1995,1,1,3,12/31/48,3,12/31/94,5,1,07/13/95,1,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
197,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1997,1,1,3,12/31/48,3,02/23/97,3,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
198,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,1998,1,1,3,12/31/48,3,02/23/97,3,1,07/14/98,4,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
199,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"God's Army, KNU",NULL,NULL,1,Karen,2000,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
200,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2001,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
201,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2002,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
202,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2003,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
203,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2004,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
204,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2005,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
205,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2006,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
206,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2007,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
207,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2008,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
208,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,KNU,1021,NULL,1,Karen,2009,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
209,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"DKBA 5, KNU",NULL,NULL,1,Karen,2010,1,1,3,12/31/48,3,03/03/00,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
210,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"DKBA 5, KNU",NULL,NULL,1,Karen,2011,1,1,3,12/31/48,3,03/03/00,1,1,12/31/11,5,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
211,23-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,DKBA 5,1992,NULL,1,Karen,2013,1,1,3,12/31/48,3,04/29/13,1,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
212,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, CPB-RF, PVO - White Band""",NULL,NULL,2,NULL,1948,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
213,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, CPB-RF, PVO - White Band""",NULL,NULL,2,NULL,1949,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
214,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, CPB-RF, PVO - White Band""",NULL,NULL,2,NULL,1950,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
215,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, PVO - White Band"" factio""",NULL,NULL,2,NULL,1951,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
216,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, PVO - White Band"" factio""",NULL,NULL,2,NULL,1952,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
217,24-Jan,Myanmar (Burma),Government of Myanmar (Burma),NULL,"CPB, PVO - White Band"" factio""",NULL,NULL,2,NULL,1953,2,1,3,02/29/48,4,02/29/48,4,0,NULL,NULL,775,NULL,NULL,NULL,775,3,04/01/14,Myanmar (Burma),20.330143,96.52182007
